data_inizio, data_fine, tipologia, id_giocatore
2021-04-27,2022-04-27,annuale,484610
2022-04-30,2023-04-30,annuale,569631
2020-11-22,2021-11-22,annuale,527075
2018-09-03,2018-12-02,trimestrale,509524
2018-10-17,2019-10-17,annuale,484293
2018-10-18,2018-11-17,mensile,470737
2020-06-06,2020-09-04,trimestrale,407726
2019-11-10,2020-02-08,trimestrale,452766
2019-03-02,2019-05-31,trimestrale,596298
2022-07-18,2023-07-18,annuale,416613
2019-10-15,2020-10-14,annuale,411999
2018-04-26,2019-04-26,annuale,443002
2020-01-29,2020-04-28,trimestrale,424047
2020-05-20,2020-08-18,trimestrale,429632
2019-02-22,2019-03-24,mensile,435070
2022-11-21,2022-12-21,mensile,498224
2018-09-24,2019-09-24,annuale,422076
2019-09-22,2019-12-21,trimestrale,529707
2020-07-04,2021-07-04,annuale,443431
2019-04-27,2020-04-26,annuale,512498
2019-02-01,2020-02-01,annuale,482554
2019-06-18,2019-09-16,trimestrale,565746
2020-04-13,2020-05-13,mensile,518912
2019-09-29,2020-09-28,annuale,427271
2021-04-16,2021-07-15,trimestrale,505997
2022-09-03,2023-09-03,annuale,532170
2019-04-24,2019-05-24,mensile,432837
2022-03-24,2022-06-22,trimestrale,415570
2022-06-28,2022-09-26,trimestrale,414731
2019-08-02,2020-08-01,annuale,422993
2019-11-05,2019-12-05,mensile,515872
2021-05-17,2021-08-15,trimestrale,423783
2022-09-15,2023-09-15,annuale,499098
2022-11-01,2023-01-30,trimestrale,560564
2021-04-09,2022-04-09,annuale,482961
2020-05-02,2021-05-02,annuale,562786
2022-01-15,2022-02-14,mensile,472932
2020-07-22,2020-10-20,trimestrale,413161
2018-11-01,2018-12-01,mensile,512977
2021-06-03,2022-06-03,annuale,425470
2019-07-26,2019-10-24,trimestrale,600420
2019-10-16,2019-11-15,mensile,526257
2021-01-21,2021-02-20,mensile,490122
2018-05-02,2018-06-01,mensile,455635
2022-06-30,2023-06-30,annuale,484670
2022-12-07,2023-12-07,annuale,433290
2019-11-29,2020-11-28,annuale,559850
2021-12-27,2022-12-27,annuale,474067
2019-12-16,2020-12-15,annuale,512502
2023-01-16,2024-01-16,annuale,494125
2022-07-18,2022-10-16,trimestrale,435101
2018-03-29,2018-06-27,trimestrale,523946
2020-03-10,2020-04-09,mensile,554023
2018-08-03,2018-09-02,mensile,447617
2019-12-31,2020-03-30,trimestrale,563582
2020-08-29,2020-11-27,trimestrale,497781
2020-02-23,2020-03-24,mensile,583532
2020-09-23,2020-12-22,trimestrale,583735
2022-03-26,2022-06-24,trimestrale,426970
2021-10-09,2022-01-07,trimestrale,557729
2018-10-29,2018-11-28,mensile,493950
2022-03-26,2022-04-25,mensile,535673
2019-09-07,2020-09-06,annuale,415748
2021-10-01,2021-12-30,trimestrale,541427
2018-10-30,2019-10-30,annuale,434301
2022-10-26,2023-01-24,trimestrale,528035
2020-05-27,2021-05-27,annuale,555828
2021-10-07,2022-10-07,annuale,465787
2018-11-08,2018-12-08,mensile,512030
2018-10-02,2018-11-01,mensile,594258
2022-06-17,2022-09-15,trimestrale,464901
2022-09-12,2023-09-12,annuale,517451
2018-12-25,2019-12-25,annuale,412209
2021-08-22,2021-11-20,trimestrale,492796
2022-08-24,2022-09-23,mensile,511833
2020-04-13,2020-07-12,trimestrale,413571
2018-08-20,2019-08-20,annuale,570492
2019-02-25,2020-02-25,annuale,467727
2020-12-18,2021-03-18,trimestrale,584303
2019-08-01,2019-10-30,trimestrale,555585
2020-09-25,2020-12-24,trimestrale,444604
2022-01-02,2023-01-02,annuale,596933
2022-01-06,2023-01-06,annuale,562409
2021-03-13,2022-03-13,annuale,581424
2021-01-19,2021-02-18,mensile,478964
2018-07-27,2018-08-26,mensile,558023
2022-03-17,2022-06-15,trimestrale,486191
2019-04-08,2019-07-07,trimestrale,475283
2019-10-11,2019-11-10,mensile,516514
2022-03-27,2022-04-26,mensile,530183
2020-09-06,2021-09-06,annuale,588354
2019-01-18,2020-01-18,annuale,505829
2018-06-04,2019-06-04,annuale,411091
2022-06-12,2022-07-12,mensile,564152
2020-01-11,2020-04-10,trimestrale,528098
2020-09-28,2021-09-28,annuale,477107
2020-07-31,2020-08-30,mensile,491125
2021-09-23,2021-12-22,trimestrale,574538
2018-09-17,2019-09-17,annuale,433883
2022-02-18,2023-02-18,annuale,469512
2021-11-18,2022-02-16,trimestrale,455420
2019-12-10,2020-01-09,mensile,541912
2022-10-18,2022-11-17,mensile,540589
2019-08-08,2020-08-07,annuale,407789
2020-10-24,2021-10-24,annuale,473697
2021-09-30,2021-10-30,mensile,418076
2020-12-31,2021-01-30,mensile,552232
2019-04-20,2020-04-19,annuale,477811
2020-01-16,2021-01-15,annuale,450348
2019-09-03,2020-09-02,annuale,402078
2018-06-01,2018-08-30,trimestrale,465568
2020-07-22,2020-08-21,mensile,492983
2021-01-20,2022-01-20,annuale,503952
2020-06-05,2021-06-05,annuale,561650
2020-10-05,2021-01-03,trimestrale,553094
2022-04-22,2022-07-21,trimestrale,569730
2021-04-21,2021-07-20,trimestrale,566461
2021-02-27,2021-05-28,trimestrale,532054
2020-06-16,2020-09-14,trimestrale,600003
2022-09-22,2023-09-22,annuale,575344
2021-08-09,2021-09-08,mensile,548808
2021-01-29,2021-02-28,mensile,599827
2019-08-22,2019-11-20,trimestrale,405142
2022-05-15,2022-06-14,mensile,552459
2022-09-24,2022-10-24,mensile,598113
2020-01-13,2020-02-12,mensile,439078
2020-12-16,2021-01-15,mensile,423293
2022-12-26,2023-12-26,annuale,528091
2019-07-22,2019-10-20,trimestrale,463594
2019-09-26,2019-12-25,trimestrale,518898
2018-09-27,2019-09-27,annuale,454265
2020-12-21,2021-12-21,annuale,553373
2020-12-06,2021-03-06,trimestrale,481607
2019-12-09,2020-12-08,annuale,578688
2020-06-18,2020-07-18,mensile,521917
2020-03-02,2020-05-31,trimestrale,496135
2018-11-07,2018-12-07,mensile,556461
2021-09-21,2021-12-20,trimestrale,466744
2020-07-30,2020-08-29,mensile,432044
2020-05-26,2021-05-26,annuale,586069
2018-09-07,2018-12-06,trimestrale,568634
2022-05-22,2022-06-21,mensile,404075
2019-11-26,2020-11-25,annuale,512588
2020-10-13,2021-01-11,trimestrale,542176
2019-11-09,2020-11-08,annuale,538754
2020-04-01,2020-05-01,mensile,508075
2019-12-22,2020-03-21,trimestrale,431044
2023-01-04,2023-02-03,mensile,527429
2023-01-24,2024-01-24,annuale,500590
2022-03-20,2022-04-19,mensile,526716
2020-05-28,2020-06-27,mensile,408246
2020-10-13,2021-01-11,trimestrale,530004
2021-03-14,2021-06-12,trimestrale,511628
2022-06-30,2022-09-28,trimestrale,561684
2018-06-29,2018-09-27,trimestrale,583269
2021-11-22,2022-11-22,annuale,526543
2019-06-14,2020-06-13,annuale,567005
2019-10-19,2019-11-18,mensile,547007
2020-12-14,2021-01-13,mensile,502847
2018-12-13,2019-12-13,annuale,438426
2020-09-21,2020-10-21,mensile,545464
2019-07-11,2019-10-09,trimestrale,498057
2021-10-26,2022-01-24,trimestrale,551474
2022-04-06,2022-07-05,trimestrale,406939
2020-12-30,2021-12-30,annuale,493253
2022-08-11,2022-09-10,mensile,541464
2018-05-18,2018-06-17,mensile,423090
2020-04-29,2020-07-28,trimestrale,544389
2020-11-28,2021-11-28,annuale,443783
2018-09-12,2018-12-11,trimestrale,458559
2021-07-29,2022-07-29,annuale,551253
2019-08-05,2020-08-04,annuale,546501
2021-10-21,2022-10-21,annuale,512595
2018-05-09,2018-08-07,trimestrale,532670
2022-05-06,2022-06-05,mensile,470967
2018-05-26,2018-08-24,trimestrale,419739
2022-12-20,2023-01-19,mensile,578748
2021-10-31,2022-10-31,annuale,582087
2020-07-21,2020-08-20,mensile,406206
2019-12-13,2020-12-12,annuale,472979
2019-08-16,2020-08-15,annuale,421013
2018-04-01,2018-05-01,mensile,492315
2022-10-09,2023-01-07,trimestrale,404985
2021-11-13,2022-02-11,trimestrale,428186
2019-05-17,2019-08-15,trimestrale,467900
2022-10-30,2023-10-30,annuale,540254
2019-03-18,2019-06-16,trimestrale,522371
2020-01-08,2020-02-07,mensile,423967
2018-02-06,2019-02-06,annuale,421510
2022-03-14,2022-06-12,trimestrale,401706
2020-12-27,2021-01-26,mensile,470178
2022-03-24,2022-04-23,mensile,481419
2018-06-10,2018-07-10,mensile,404274
2020-05-16,2020-06-15,mensile,580919
2019-11-20,2020-11-19,annuale,519048
2018-08-21,2019-08-21,annuale,440457
2021-08-14,2021-09-13,mensile,469134
2020-12-10,2021-01-09,mensile,586297
2019-01-06,2019-02-05,mensile,585597
2018-07-16,2018-08-15,mensile,540489
2020-12-12,2021-03-12,trimestrale,538148
2020-07-15,2020-08-14,mensile,563274
2020-07-21,2020-08-20,mensile,500064
2019-07-10,2019-08-09,mensile,492749
2021-07-07,2021-10-05,trimestrale,505538
2023-01-07,2023-02-06,mensile,541136
2021-06-12,2022-06-12,annuale,432127
2018-05-16,2018-06-15,mensile,558262
2018-02-05,2019-02-05,annuale,540072
2019-10-09,2020-01-07,trimestrale,446851
2021-09-21,2021-12-20,trimestrale,466625
2019-05-14,2020-05-13,annuale,438579
2018-12-28,2019-01-27,mensile,427434
2022-10-17,2023-10-17,annuale,558893
2021-08-07,2021-11-05,trimestrale,583606
2021-12-28,2022-03-28,trimestrale,537944
2019-01-26,2020-01-26,annuale,487826
2020-12-26,2021-03-26,trimestrale,494601
2022-10-07,2023-10-07,annuale,559976
2018-07-03,2018-10-01,trimestrale,546146
2021-08-11,2021-11-09,trimestrale,521691
2020-02-15,2021-02-14,annuale,459953
2018-10-29,2019-10-29,annuale,433878
2021-08-14,2022-08-14,annuale,487701
2021-04-21,2022-04-21,annuale,526208
2019-06-22,2019-09-20,trimestrale,597516
2020-01-26,2020-04-25,trimestrale,538984
2019-11-23,2020-11-22,annuale,584832
2019-05-02,2020-05-01,annuale,585973
2022-12-18,2023-01-17,mensile,484041
2022-07-18,2023-07-18,annuale,590572
2021-10-29,2022-10-29,annuale,423800
2019-02-01,2020-02-01,annuale,429050
2020-11-24,2021-11-24,annuale,421971
2019-09-12,2019-10-12,mensile,512706
2020-11-02,2021-11-02,annuale,436312
2020-02-02,2020-05-02,trimestrale,587608
2019-05-10,2019-08-08,trimestrale,585299
2021-12-03,2022-01-02,mensile,470486
2018-12-07,2019-01-06,mensile,462846
2018-06-23,2018-09-21,trimestrale,586856
2021-07-09,2021-10-07,trimestrale,443698
2020-05-17,2020-08-15,trimestrale,456643
2019-10-15,2019-11-14,mensile,519533
2018-05-22,2018-08-20,trimestrale,560611
2018-12-22,2019-03-22,trimestrale,408531
2022-10-13,2022-11-12,mensile,413404
2020-08-24,2020-11-22,trimestrale,543518
2020-08-16,2020-11-14,trimestrale,519499
2018-11-14,2018-12-14,mensile,589355
2022-11-18,2022-12-18,mensile,427576
2018-05-06,2018-06-05,mensile,575356
2018-02-14,2018-05-15,trimestrale,544284
2022-01-12,2022-04-12,trimestrale,438791
2021-06-05,2021-07-05,mensile,420735
2019-03-20,2019-06-18,trimestrale,592914
2021-05-18,2021-08-16,trimestrale,466866
2022-10-16,2023-10-16,annuale,490992
2019-06-10,2020-06-09,annuale,559319
2020-09-29,2021-09-29,annuale,405752
2022-04-12,2022-07-11,trimestrale,496390
2020-08-23,2020-11-21,trimestrale,600594
2019-09-03,2020-09-02,annuale,412858
2018-12-30,2019-03-30,trimestrale,484950
2020-07-08,2020-10-06,trimestrale,580748
2019-06-01,2020-05-31,annuale,597075
2020-11-23,2021-02-21,trimestrale,588458
2019-01-09,2020-01-09,annuale,538005
2018-02-22,2018-03-24,mensile,471502
2022-05-08,2023-05-08,annuale,445431
2021-06-15,2021-09-13,trimestrale,491672
2018-09-22,2019-09-22,annuale,583415
2022-08-25,2022-11-23,trimestrale,495856
2018-05-12,2019-05-12,annuale,421841
2022-04-07,2022-05-07,mensile,569704
2019-05-31,2019-06-30,mensile,525658
2021-02-11,2022-02-11,annuale,558430
2020-08-01,2020-10-30,trimestrale,534493
2018-09-25,2018-12-24,trimestrale,556972
2020-11-21,2021-02-19,trimestrale,469400
2021-04-08,2021-05-08,mensile,487253
2018-03-13,2018-06-11,trimestrale,574428
2018-02-23,2018-03-25,mensile,405119
2022-08-25,2022-09-24,mensile,509768
2021-09-17,2022-09-17,annuale,487882
2018-04-10,2018-05-10,mensile,598964
2021-12-31,2022-03-31,trimestrale,461743
2020-07-07,2020-10-05,trimestrale,495941
2018-06-11,2018-07-11,mensile,509193
2022-04-28,2023-04-28,annuale,468387
2018-11-27,2019-11-27,annuale,557927
2019-06-12,2019-07-12,mensile,454391
2019-10-01,2020-09-30,annuale,507370
2021-03-03,2021-06-01,trimestrale,494964
2021-02-15,2021-05-16,trimestrale,474253
2018-06-18,2018-09-16,trimestrale,446906
2019-02-06,2020-02-06,annuale,565254
2021-02-07,2022-02-07,annuale,472241
2020-09-30,2021-09-30,annuale,552210
2019-01-14,2019-04-14,trimestrale,517174
2021-01-02,2021-02-01,mensile,545872
2021-04-03,2021-05-03,mensile,497456
2018-11-10,2019-11-10,annuale,595589
2022-11-01,2022-12-01,mensile,457756
2020-02-12,2021-02-11,annuale,556523
2021-06-02,2021-08-31,trimestrale,545349
2021-06-18,2021-07-18,mensile,494854
2020-08-25,2020-09-24,mensile,413205
2018-08-18,2018-09-17,mensile,468201
2018-05-10,2019-05-10,annuale,475739
2023-02-03,2023-03-05,mensile,528659
2021-05-26,2021-08-24,trimestrale,422494
2020-02-25,2021-02-24,annuale,528831
2021-08-17,2022-08-17,annuale,529807
2019-07-21,2020-07-20,annuale,519236
2018-07-23,2019-07-23,annuale,537896
2019-07-22,2019-08-21,mensile,442454
2019-08-02,2019-10-31,trimestrale,528210
2022-08-16,2023-08-16,annuale,439347
2021-12-08,2022-12-08,annuale,523307
2020-01-28,2021-01-27,annuale,480702
2019-01-03,2019-04-03,trimestrale,558927
2022-03-05,2022-04-04,mensile,516400
2018-04-29,2018-07-28,trimestrale,563879
2022-03-12,2022-06-10,trimestrale,537012
2022-03-28,2022-06-26,trimestrale,571674
2021-05-08,2021-08-06,trimestrale,515296
2022-04-07,2022-07-06,trimestrale,555812
2020-12-28,2021-03-28,trimestrale,491776
2023-01-12,2024-01-12,annuale,530330
2019-06-15,2019-09-13,trimestrale,539686
2022-05-12,2022-06-11,mensile,488816
2018-12-16,2019-12-16,annuale,583394
2019-03-26,2019-06-24,trimestrale,431205
2019-02-24,2019-05-25,trimestrale,423044
2020-09-01,2021-09-01,annuale,512324
2019-10-14,2020-10-13,annuale,454854
2022-10-06,2023-10-06,annuale,499327
2022-08-05,2022-09-04,mensile,478617
2022-08-26,2022-09-25,mensile,583744
2018-02-12,2019-02-12,annuale,501952
2022-12-14,2023-01-13,mensile,512645
2020-07-25,2021-07-25,annuale,448726
2019-02-13,2020-02-13,annuale,551171
2021-01-21,2022-01-21,annuale,528905
2022-05-18,2022-08-16,trimestrale,559990
2018-02-24,2018-05-25,trimestrale,578519
2022-05-08,2022-06-07,mensile,411085
2020-05-30,2020-06-29,mensile,440387
2023-01-03,2023-04-03,trimestrale,598801
2022-12-14,2023-03-14,trimestrale,594850
2019-12-03,2020-01-02,mensile,569347
2018-06-13,2019-06-13,annuale,551816
2021-01-27,2022-01-27,annuale,502903
2021-12-05,2022-03-05,trimestrale,595183
2018-05-10,2019-05-10,annuale,418112
2018-12-23,2019-01-22,mensile,535875
2021-07-06,2021-08-05,mensile,516826
2020-11-27,2021-02-25,trimestrale,460207
2022-12-19,2023-12-19,annuale,569604
2019-12-15,2020-01-14,mensile,490724
2020-04-07,2020-05-07,mensile,537368
2022-07-10,2022-10-08,trimestrale,502765
2022-07-16,2022-08-15,mensile,489056
2021-05-27,2021-06-26,mensile,475805
2022-06-02,2022-08-31,trimestrale,512846
2020-07-19,2021-07-19,annuale,600591
2020-08-18,2020-09-17,mensile,569092
2020-02-29,2021-02-28,annuale,501987
2022-03-16,2023-03-16,annuale,521541
2019-03-13,2019-04-12,mensile,563733
2021-07-11,2022-07-11,annuale,540092
2019-03-31,2020-03-30,annuale,551319
2020-07-10,2021-07-10,annuale,547473
2018-06-14,2019-06-14,annuale,459871
2019-01-27,2019-04-27,trimestrale,520673
2020-01-01,2020-01-31,mensile,430221
2022-02-12,2022-05-13,trimestrale,560088
2018-05-02,2018-07-31,trimestrale,519771
2020-08-23,2020-11-21,trimestrale,540645
2018-04-28,2019-04-28,annuale,466750
2021-01-19,2021-02-18,mensile,511939
2019-10-25,2019-11-24,mensile,507295
2020-03-16,2020-06-14,trimestrale,558776
2019-10-20,2020-01-18,trimestrale,587255
2020-10-30,2020-11-29,mensile,450540
2019-04-24,2020-04-23,annuale,495221
2018-08-10,2018-09-09,mensile,432987
2021-11-08,2022-11-08,annuale,599245
2021-06-03,2021-07-03,mensile,405433
2021-08-31,2021-09-30,mensile,434283
2021-09-04,2021-10-04,mensile,471091
2020-12-31,2021-01-30,mensile,531054
2019-12-22,2020-03-21,trimestrale,577007
2021-03-25,2021-06-23,trimestrale,487379
2018-10-09,2018-11-08,mensile,544855
2018-03-18,2018-04-17,mensile,554470
2022-03-06,2022-06-04,trimestrale,589525
2019-08-16,2019-09-15,mensile,506457
2021-06-04,2022-06-04,annuale,510230
2019-09-04,2020-09-03,annuale,528937
2018-09-20,2018-10-20,mensile,545203
2022-06-21,2023-06-21,annuale,559172
2019-10-29,2019-11-28,mensile,589929
2020-02-04,2021-02-03,annuale,405869
2022-11-10,2023-02-08,trimestrale,503337
2021-09-22,2022-09-22,annuale,482806
2018-02-26,2018-05-27,trimestrale,539320
2018-03-26,2018-06-24,trimestrale,498015
2020-06-19,2021-06-19,annuale,412197
2021-03-01,2021-03-31,mensile,461425
2021-02-19,2021-03-21,mensile,404200
2022-12-27,2023-03-27,trimestrale,422330
2019-12-01,2019-12-31,mensile,585757
2020-07-18,2020-10-16,trimestrale,506573
2019-11-01,2020-10-31,annuale,431714
2019-02-28,2019-05-29,trimestrale,552664
2021-05-08,2021-08-06,trimestrale,401467
2022-09-22,2022-12-21,trimestrale,458863
2020-12-20,2021-12-20,annuale,412583
2022-03-14,2022-04-13,mensile,485623
2020-12-24,2021-03-24,trimestrale,401916
2019-08-03,2019-11-01,trimestrale,408117
2020-03-10,2021-03-10,annuale,462442
2020-08-09,2020-09-08,mensile,485976
2021-07-26,2021-08-25,mensile,472851
2019-08-26,2019-09-25,mensile,454860
2018-05-31,2019-05-31,annuale,564906
2021-12-03,2022-12-03,annuale,586549
2022-08-09,2022-09-08,mensile,574082
2020-10-24,2021-01-22,trimestrale,535934
2018-09-02,2018-12-01,trimestrale,540532
2019-02-06,2019-05-07,trimestrale,597019
2020-04-13,2020-07-12,trimestrale,551796
2021-10-05,2022-01-03,trimestrale,568638
2020-04-04,2020-05-04,mensile,517319
2019-01-05,2020-01-05,annuale,515461
2020-02-14,2021-02-13,annuale,587407
2019-06-23,2019-07-23,mensile,538599
2019-05-05,2020-05-04,annuale,527804
2022-12-08,2023-12-08,annuale,446825
2020-10-31,2021-10-31,annuale,504411
2022-09-16,2022-12-15,trimestrale,553536
2021-08-24,2021-09-23,mensile,596437
2022-06-05,2023-06-05,annuale,451579
2018-07-06,2018-10-04,trimestrale,547570
2021-08-01,2021-08-31,mensile,416484
2018-06-13,2019-06-13,annuale,540061
2019-12-07,2020-01-06,mensile,537672
2020-06-22,2020-07-22,mensile,482123
2022-11-06,2023-02-04,trimestrale,468012
2018-08-18,2018-11-16,trimestrale,423001
2021-11-24,2022-11-24,annuale,433112
2019-06-19,2020-06-18,annuale,420497
2022-12-07,2023-01-06,mensile,557605
2023-01-05,2023-04-05,trimestrale,450167
2021-09-27,2021-12-26,trimestrale,544705
2021-02-19,2021-05-20,trimestrale,582207
2020-02-12,2020-05-12,trimestrale,587214
2019-08-27,2019-11-25,trimestrale,591320
2018-11-02,2019-01-31,trimestrale,596446
2019-02-19,2019-05-20,trimestrale,594681
2019-12-05,2020-03-04,trimestrale,492761
2019-03-20,2020-03-19,annuale,408027
2019-11-14,2020-02-12,trimestrale,560317
2019-04-05,2019-07-04,trimestrale,415425
2020-06-20,2021-06-20,annuale,541843
2023-01-26,2023-02-25,mensile,458673
2021-10-30,2022-10-30,annuale,485800
2022-08-22,2023-08-22,annuale,569190
2018-12-10,2019-12-10,annuale,558900
2022-07-21,2022-08-20,mensile,412127
2018-11-18,2019-02-16,trimestrale,424487
2018-03-30,2019-03-30,annuale,484142
2018-11-08,2019-02-06,trimestrale,452872
2020-05-22,2020-06-21,mensile,573190
2021-12-04,2022-01-03,mensile,493049
2019-06-25,2020-06-24,annuale,489925
2021-06-03,2021-07-03,mensile,544127
2019-06-17,2020-06-16,annuale,510228
2020-03-29,2021-03-29,annuale,591532
2021-08-28,2022-08-28,annuale,545871
2021-01-08,2022-01-08,annuale,569745
2023-02-02,2023-03-04,mensile,541932
2018-07-16,2018-08-15,mensile,423278
2019-10-02,2019-11-01,mensile,507972
2018-04-14,2018-05-14,mensile,427050
2021-01-02,2022-01-02,annuale,584487
2020-07-15,2020-10-13,trimestrale,430473
2019-03-12,2019-06-10,trimestrale,561326
2020-10-31,2020-11-30,mensile,507668
2020-09-16,2020-12-15,trimestrale,513931
2020-06-09,2020-09-07,trimestrale,501142
2020-10-06,2021-01-04,trimestrale,550310
2022-05-26,2022-08-24,trimestrale,460282
2019-06-03,2019-09-01,trimestrale,501648
2019-06-13,2020-06-12,annuale,434595
2019-05-09,2019-08-07,trimestrale,420958
2021-03-31,2022-03-31,annuale,443290
